BEDRIJFSNAAM,VESTIGINGSPLAATS,VERSTREKT VOORSCHOT,waarsch_buitenland,provincie,provincie_code,gemeente,gemeente_code
UITZENDIDEE B.V.,NIJMEGEN,11190,0,Gelderland,PV25,Nijmegen,0268
UITZENDIDEE B.V.,NIJMEGEN,108138,0,Gelderland,PV25,Nijmegen,0268
UITZENDORGANISATIE JUST IN TIME B.V.,SITTARD,6972,0,Limburg,PV31,Sittard-Geleen,1883
UITZENDORGANISATIE JUST IN TIME B.V.,SITTARD,128340,0,Limburg,PV31,Sittard-Geleen,1883
UKRAINE INTERNATIONAL AIRLINES,AMSTERDAM-DUIVENDRECHT,13077,0,Noord-Holland,PV27,Ouder-Amstel,0437
ULDERINK MATERIEEL B.V.,ZWOLLE,1500,0,Overijssel,PV23,Zwolle,0193
ULFT,VENLO,2352,0,Limburg,PV31,Venlo,0983
ULI THE URBAN LAND INSTITUTE INC,WASHINGTON DC,6939,1,,,,
ULIJN,SLUIS,5307,0,Zeeland,PV29,Sluis,1714
ULIJN,IJZENDIJKE,5961,0,Zeeland,PV29,Sluis,1714
UL-TEAM B.V.,CULEMBORG,3240,0,Gelderland,PV25,Culemborg,0216
ULTEE,MONTFOORT,23619,0,Utrecht,PV26,Montfoort,0335
ULTRA MULTIDIENSTEN ZAANDAM B.V.,ZAANDAM,25740,0,Noord-Holland,PV27,Zaanstad,0479
ULTRA MULTIDIENSTEN ZAANDAM B.V.,ZAANDAM,68397,0,Noord-Holland,PV27,Zaanstad,0479
ULTRASPORT B.V.,NIJMEGEN,12537,0,Gelderland,PV25,Nijmegen,0268
ULTRAWARE CONSULTANCY AND DEVELOPMENT B.V.,ASSEN,59496,0,Drenthe,PV22,Assen,0106
ULTRO INTERNATIONAL B.V.,SCHIEDAM,13228,0,Zuid-Holland,PV28,Schiedam,0606
ULUSOY,ZAANDAM,74910,0,Noord-Holland,PV27,Zaanstad,0479
UMAIMON TAKUMI B.V.,AMSTERDAM,39528,0,Noord-Holland,PV27,Amsterdam,0363
UMAMI,MAASTRICHT,23496,0,Limburg,PV31,Maastricht,0935
UMAMI BY HAN AMSTERDAM B.V.,AMSTERDAM,34245,0,Noord-Holland,PV27,Amsterdam,0363
UMAMI BY HAN MARKTHAL B.V.,ROTTERDAM,20769,0,Zuid-Holland,PV28,Rotterdam,0599
UMAMI RESTAURANT AMSTERDAM B.V.,AMSTERDAM,85299,0,Noord-Holland,PV27,Amsterdam,0363
UMAMI RESTAURANT B.V.,UTRECHT,67923,0,Utrecht,PV26,Utrecht,0344
UMAMI RESTAURANT DEN HAAG B.V.,S-GRAVENHAGE,35790,0,Zuid-Holland,PV28,'s-Gravenhage,0518
UMAMI RESTAURANT EINDHOVEN V.O.F.,EINDHOVEN,12630,0,Noord-Brabant,PV30,Eindhoven,0772
UMAMI RESTAURANT ROTTERDAM B.V.,ROTTERDAM,33225,0,Zuid-Holland,PV28,Rotterdam,0599
UME ROERMOND B.V.,ROERMOND,35706,0,Limburg,PV31,Roermond,0957
UMMELS,AMSTERDAM,9132,0,Noord-Holland,PV27,Amsterdam,0363
UNA PALOMA BLANCA B.V.,EINDHOVEN,7323,0,Noord-Brabant,PV30,Eindhoven,0772
UNAL,S-GRAVENHAGE,1593,0,Zuid-Holland,PV28,'s-Gravenhage,0518
UNAL,AMERSFOORT,2953,0,Utrecht,PV26,Amersfoort,0307
UNAL UITZENDBUREAU B.V.,POELDIJK,6339,0,Zuid-Holland,PV28,Westland,1783
UNBRANDED B.V.,HILVERSUM,187017,0,Noord-Holland,PV27,Hilversum,0402
UNCLE BUCK B.V.,SOMEREN,4794,0,Noord-Brabant,PV30,Someren,0847
UNCOVER B.V.,AMSTERDAM,26043,0,Noord-Holland,PV27,Amsterdam,0363
UNDAGRID B.V.,ENSCHEDE,61101,0,Overijssel,PV23,Enschede,0153
UNDERCURRENT EVENTS B.V.,AMSTERDAM,19164,0,Noord-Holland,PV27,Amsterdam,0363
UNDERDOG CAFE B.V.,EINDHOVEN,10872,0,Noord-Brabant,PV30,Eindhoven,0772
UNDERGROUND CREW MAGERE BRUG B.V.,AMSTERDAM,1032,0,Noord-Holland,PV27,Amsterdam,0363
UNDISCOVERED B.V.,S-GRAVENHAGE,16572,0,Zuid-Holland,PV28,'s-Gravenhage,0518
UNDISPUTED UTRECHT B.V.,UTRECHT,23421,0,Utrecht,PV26,Utrecht,0344
UNFURL B.V.,HAARLEM,952,0,Noord-Holland,PV27,Haarlem,0392
UNI FORTIS NEDERLAND B.V.,S-GRAVENHAGE,43314,0,Zuid-Holland,PV28,'s-Gravenhage,0518
UNICO TRAVEL B.V.,KRIMPEN AAN DEN IJSSEL,4971,0,Zuid-Holland,PV28,Krimpen aan den IJssel,0542
UNICON MAXTENSION B.V.,UTRECHT,24153,0,Utrecht,PV26,Utrecht,0344
UNICON REPROSERVICE B.V.,UTRECHT,12834,0,Utrecht,PV26,Utrecht,0344
UNICOO B.V.,RIDDERKERK,20253,0,Zuid-Holland,PV28,Ridderkerk,0597
UNICOVER B.V.,BELFELD,5088,0,Limburg,PV31,Venlo,0983
UNICUM ELZENHAGEN B.V.,POELDIJK,63090,0,Zuid-Holland,PV28,Westland,1783
UNICUM ID B.V.,NIJKERK GLD,33012,0,Gelderland,PV25,Duiven,0226
UNICUM SERVICES VOF,TILBURG,13716,0,Noord-Brabant,PV30,Tilburg,0855
UNIEK ADVERTISING B.V.,AMSTERDAM,28467,0,Noord-Holland,PV27,Amsterdam,0363
UNIEK GROEP B.V.,HARLINGEN,12069,0,Fryslân,PV21,Harlingen,0072
UNIEK LUNCHCAFE V.O.F.,VENRAY,10062,0,Limburg,PV31,Venray,0984
UNIFORMPETTENFABRIEK HASSING B.V.,NIJKERK GLD,17007,0,Gelderland,PV25,Duiven,0226
UNIFOUR B.V.,ULFT,17580,0,Gelderland,PV25,Oude IJsselstreek,1509
UNIGLOBE ADVANCED & PRIORITY TRAVEL B.V.,ROTTERDAM,137349,0,Zuid-Holland,PV28,Rotterdam,0599
UNIGLOBE TRAVEL HOLLAND B.V.,SCHIPHOL,51930,0,Noord-Holland,PV27,Haarlemmermeer,0394
UNIKRACHT B.V.,AMSTERDAM,3042,0,Noord-Holland,PV27,Amsterdam,0363
UNI-LAS B.V.,S-HERTOGENBOSCH,2964,0,Noord-Brabant,PV30,'s-Hertogenbosch,0796
UNILUMIN LED EUROPE B.V.,HOOFDDORP,11559,0,Noord-Holland,PV27,Haarlemmermeer,0394
UNIPLAN NOORD B.V.,GRONINGEN,20346,0,Groningen,PV20,Groningen,0014
UNIQUE FASHION B.V.,S-GRAVENHAGE,645,0,Zuid-Holland,PV28,'s-Gravenhage,0518
UNIQUE SALES FORCE B.V.,RIJSWIJK ZH,148155,0,Zuid-Holland,PV28,Rijswijk,0603
UNIRED LIGHTING B.V.,VRIEZENVEEN,31302,0,Overijssel,PV23,Twenterand,1700
UNIS GROUP B.V.,GROU,84906,0,Fryslân,PV21,Leeuwarden,0080
UNIS GROUP FACILITIES B.V.,GROU,223131,0,Fryslân,PV21,Leeuwarden,0080
UNIS GROUP R&D B.V.,GROU,213096,0,Fryslân,PV21,Leeuwarden,0080
UNIS STOCK B.V.,GROU,54237,0,Fryslân,PV21,Leeuwarden,0080
UNI-SCAN B.V.,VELDHOVEN,67197,0,Noord-Brabant,PV30,Veldhoven,0861
UNISERVICE UITZENDBUREAU B.V.,ARNHEM,16080,0,Gelderland,PV25,Arnhem,0202
UNI-SITE NEDERLAND B.V.,NAARDEN,12603,0,Noord-Holland,PV27,Gooise Meren,1942
UNIT 13 CATERING B.V.,SITTARD,1926,0,Limburg,PV31,Sittard-Geleen,1883
UNIT 13 OUTDOOR ADVENTURES B.V.,SITTARD,3408,0,Limburg,PV31,Sittard-Geleen,1883
UNIT 13 SHOP B.V.,SITTARD,6429,0,Limburg,PV31,Sittard-Geleen,1883
UNIT CATERING B.V.,MEDEMBLIK,5541,0,Noord-Holland,PV27,Medemblik,0420
UNIT MAINTENANCE & LOGISTICS SERVICES B.V.,HARDINXVELD-GIESSENDAM,17022,0,Zuid-Holland,PV28,Hardinxveld-Giessendam,0523
UNIT STAAL B.V.,S-GRAVENHAGE,30918,0,Zuid-Holland,PV28,'s-Gravenhage,0518
UNITED AIRLINES INC.,SCHIPHOL,271863,0,Noord-Holland,PV27,Haarlemmermeer,0394
UNITED ATLANTIC B.V.,SCHIPHOL,27453,0,Noord-Holland,PV27,Haarlemmermeer,0394
UNITED ATLANTIC CORPORATE CENTER C.V.,SCHIPHOL,223752,0,Noord-Holland,PV27,Haarlemmermeer,0394
UNITED CONTRARIANS B.V.,AMSTERDAM,10530,0,Noord-Holland,PV27,Amsterdam,0363
UNITED DRIVERS SERVICES B.V.,RENKUM,8778,0,Gelderland,PV25,Renkum,0274
UNITED ELECTRIC AUTOMATION B.V.,GOIRLE,4056,0,Noord-Brabant,PV30,Goirle,0785
UNITED FAIRS B.V.,EDE GLD,29367,0,Gelderland,PV25,Duiven,0226
UNITED FASHION BENELUX V.O.F.,AMSTERDAM,3876,0,Noord-Holland,PV27,Amsterdam,0363
UNITED HORECA INVESTMENTS B.V.,SCHAGEN,25272,0,Noord-Holland,PV27,Schagen,0441
UNITED INDUSTRIAL FAIRS B.V.,EDE GLD,12930,0,Gelderland,PV25,Duiven,0226
UNITED MICE TRAVEL & TRADING B.V.,AMSTERDAM,47688,0,Noord-Holland,PV27,Amsterdam,0363
UNITED RECRUITMENT COMPANIES B.V.,ALMERE,6594,0,Flevoland,PV24,Almere,0034
UNITED SPORTS EERSEL V.O.F.,EERSEL,28689,0,Noord-Brabant,PV30,Eersel,0770
UNITEQ SERVICES B.V.,WEERT,42255,0,Limburg,PV31,Weert,0988
UNITY B.V.,UTRECHT,53667,0,Utrecht,PV26,Utrecht,0344
UNIVACANCE B.V.,HELLEVOETSLUIS,44076,0,Zuid-Holland,PV28,Hellevoetsluis,0530
UNIVACANCE RESTAURANT- EXPLOITATIE B.V.,HELLEVOETSLUIS,20955,0,Zuid-Holland,PV28,Hellevoetsluis,0530
UNIVERS & CO B.V.,AMSTERDAM,1092,0,Noord-Holland,PV27,Amsterdam,0363
UNIVERSAE B.V.,HOEVEN,15480,0,Noord-Brabant,PV30,Halderberge,1655
UNIVERSAL ELECTRO B.V.,HENGELO OV,4632,0,Overijssel,PV23,Hengelo (O),0164
UNIVERSAL NAILS V.O.F.,AMSTERDAM,39264,0,Noord-Holland,PV27,Amsterdam,0363
UNIVERSAL PEOPLE B.V.,STELLENDAM,17529,0,Zuid-Holland,PV28,Goeree-Overflakkee,1924
UNIVERSALA ESPERANTO-ASOCIO,ROTTERDAM,12309,0,Zuid-Holland,PV28,Rotterdam,0599
UNIVERSITY HOUSING B.V.,UTRECHT,8283,0,Utrecht,PV26,Utrecht,0344
UNIVERSITY HOUSING UTRECHT B.V.,UTRECHT,528,0,Utrecht,PV26,Utrecht,0344
UNIVESTE B.V.,GRONINGEN,29622,0,Groningen,PV20,Groningen,0014
UNIVIEW EUROPE B.V.,EINDHOVEN,18372,0,Noord-Brabant,PV30,Eindhoven,0772
UNIXERIUS B.V.,KATWIJK ZH,31293,0,Noord-Brabant,PV30,Land van Cuijk,1982
UNLIMITED FOOTWEAR GROUP B.V.,WAALWIJK,262107,0,Noord-Brabant,PV30,Waalwijk,0867
UNLIMITED PRIVE B.V.,ROTTERDAM,6375,0,Zuid-Holland,PV28,Rotterdam,0599
UNLIMITED PRODUCTIONS B.V.,BREDA,67911,0,Noord-Brabant,PV30,Breda,0758
UNLIMITED SNOW DEVELOPMENT B.V.,HAARLEM,61704,0,Noord-Holland,PV27,Haarlem,0392
UNLU,ROTTERDAM,6345,0,Zuid-Holland,PV28,Rotterdam,0599
UNLU,GRONINGEN,6384,0,Groningen,PV20,Groningen,0014
UNMANAGEABLE ARTISTS B.V.,AMSTERDAM,447,0,Noord-Holland,PV27,Amsterdam,0363
UNO BEDRIJFSADVISEURS B.V.,ZUIDLAREN,32982,0,Drenthe,PV22,Tynaarlo,1730
UNO CINCO B.V.,EINDHOVEN,11367,0,Noord-Brabant,PV30,Eindhoven,0772
UNO FUSION B.V.,LELYSTAD,39540,0,Flevoland,PV24,Lelystad,0995
UNO ROESTVASTSTAAL B.V.,ZEVENAAR,31095,0,Gelderland,PV25,Zevenaar,0299
UNO ZWOLLE B.V.,ZWOLLE,41073,0,Overijssel,PV23,Zwolle,0193
UNOLINER SYSTEMS B.V.,OPMEER,9315,0,Noord-Holland,PV27,Opmeer,0432
UNTILL SOFTWARE DEVELOPMENT GROUP BV,WEMELDINGE,8760,0,Zeeland,PV29,Kapelle,0678
UNTRAKUL,AMSTERDAM,3963,0,Noord-Holland,PV27,Amsterdam,0363
UP EVENTS B.V.,AMSTERDAM,32616,0,Noord-Holland,PV27,Amsterdam,0363
UP FITNESS B.V.,AMSTERDAM,46791,0,Noord-Holland,PV27,Amsterdam,0363
UP THE GAME B.V.,BREDA,5256,0,Noord-Brabant,PV30,Breda,0758
UP TO DO GOOD B.V.,AMSTERDAM,10152,0,Noord-Holland,PV27,Amsterdam,0363
UP! B.V.,EINDHOVEN,1938,0,Noord-Brabant,PV30,Eindhoven,0772
UPLIFT B.V.,AMSTERDAM,40089,0,Noord-Holland,PV27,Amsterdam,0363
UPLUS TRADING B.V.,ROTTERDAM,23109,0,Zuid-Holland,PV28,Rotterdam,0599
UPPIG B.V.,AMSTERDAM,11574,0,Noord-Holland,PV27,Amsterdam,0363
UPSIDE-DOWN RENTAL & FACILITIES B.V.,HAARLEM,6450,0,Noord-Holland,PV27,Haarlem,0392
UPTA HORECA AUTOMATISERING B.V.,WEMELDINGE,19470,0,Zeeland,PV29,Kapelle,0678
UPTOWN ADVERTISING B.V.,ALKMAAR,5640,0,Noord-Holland,PV27,Alkmaar,0361
UPUCO COACH A COLLEAGUE B.V.,ROTTERDAM,10236,0,Zuid-Holland,PV28,Rotterdam,0599
UR HOLDING B.V.,LEIDERDORP,30750,0,Zuid-Holland,PV28,Leiderdorp,0547
URAL,S-GRAVENHAGE,2187,0,Zuid-Holland,PV28,'s-Gravenhage,0518
URBAIN TRADE B.V.,AMSTERDAM,29085,0,Noord-Holland,PV27,Amsterdam,0363
URBAN,LAREN GLD,2931,0,Gelderland,PV25,Duiven,0226
URBAN CACAO AMSTERDAM B.V.,AMSTERDAM,7575,0,Noord-Holland,PV27,Amsterdam,0363
URBAN EVENTS B.V.,EDE GLD,10653,0,Gelderland,PV25,Duiven,0226
URBAN GYM GROUP B.V.,AMSTERDAM,38304,0,Noord-Holland,PV27,Amsterdam,0363
URBAN JOURNALIST PROPERTIES B.V.,VEGHEL,7581,0,Noord-Brabant,PV30,Meierijstad,1948
URBAN JUMP B.V.,EMMEN,15207,0,Drenthe,PV22,Emmen,0114
URBAN RESIDENCES MAASTRICHT B.V.,MAASTRICHT,3918,0,Limburg,PV31,Maastricht,0935
URBAN RESIDENCES ROTTERDAM B.V.,ROTTERDAM,18324,0,Zuid-Holland,PV28,Rotterdam,0599
URBAN SALAD B.V.,AMSTERDAM,36567,0,Noord-Holland,PV27,Amsterdam,0363
URBAN SOLUTIONS MARKETING B.V.,AMERSFOORT,11403,0,Utrecht,PV26,Amersfoort,0307
URINGA,HOOGHALEN,2352,0,Drenthe,PV22,Midden-Drenthe,1731
UROGYN B.V.,NIJMEGEN,18192,0,Gelderland,PV25,Nijmegen,0268
URSEM MODULAIRE BOUWSYSTEMEN B.V.,WOGNUM,270159,0,Noord-Holland,PV27,Medemblik,0420
URSEM-ZUURBIER CV,HEERHUGOWAARD,51630,0,Noord-Holland,PV27,Dijk en Waard,1980
US WURK UITZENDBUREAU B.V.,BOLSWARD,105672,0,Fryslân,PV21,Súdwest-Fryslân,1900
US WURK UITZENDBUREAU B.V.,BOLSWARD,16035,0,Fryslân,PV21,Súdwest-Fryslân,1900
US WURK UITZENDBUREAU B.V.,BOLSWARD,2700,0,Fryslân,PV21,Súdwest-Fryslân,1900
USA CARS ASSEN B.V.,VEENDAM,4875,0,Groningen,PV20,Veendam,0047
USE IT B.V.,AMSTERDAM,20076,0,Noord-Holland,PV27,Amsterdam,0363
USE MEAT EQUIPMENT B.V.,HEEMSTEDE,9096,0,Noord-Holland,PV27,Heemstede,0397
USED PRODUCTS ALMERE B.V.,ALMERE,9303,0,Flevoland,PV24,Almere,0034
USED PRODUCTS AMSTERDAM B.V.,AMSTERDAM,6102,0,Noord-Holland,PV27,Amsterdam,0363
USED PRODUCTS AMSTERDAM WEST B.V.,AMSTERDAM,6330,0,Noord-Holland,PV27,Amsterdam,0363
USED PRODUCTS BIJLMER B.V.,AMSTERDAM,5058,0,Noord-Holland,PV27,Amsterdam,0363
USED PRODUCTS DEN HAAG B.V.,S-GRAVENHAGE,2535,0,Zuid-Holland,PV28,'s-Gravenhage,0518
USED PRODUCTS DEN HELDER B.V.,DEN HELDER,2922,0,Noord-Holland,PV27,Den Helder,0400
USED PRODUCTS DORDRECHT B.V.,DORDRECHT,7035,0,Zuid-Holland,PV28,Dordrecht,0505
USED PRODUCTS HOOFDDORP B.V.,HOOFDDORP,2034,0,Noord-Holland,PV27,Haarlemmermeer,0394
USED PRODUCTS LELYSTAD B.V.,LELYSTAD,3063,0,Flevoland,PV24,Lelystad,0995
USED PRODUCTS ROTTERDAM B.V.,ROTTERDAM,2508,0,Zuid-Holland,PV28,Rotterdam,0599
USED PRODUCTS ROTTERDAM ZUID B.V.,ROTTERDAM,3762,0,Zuid-Holland,PV28,Rotterdam,0599
USED PRODUCTS UTRECHT-NOORD B.V.,UTRECHT,2994,0,Utrecht,PV26,Utrecht,0344
USER GROUP HOLDING B.V.,PURMEREND,8853,0,Noord-Holland,PV27,Purmerend,0439
USHIO EUROPE B.V.,OUDE MEER,79971,0,Noord-Holland,PV27,Haarlemmermeer,0394
USP DISPLAY B.V.,DRONTEN,32610,0,Flevoland,PV24,Dronten,0303
USP GROUP B.V.,WOERDEN,20022,0,Utrecht,PV26,Woerden,0632
USPORTFOR B.V.,ROTTERDAM,18975,0,Zuid-Holland,PV28,Rotterdam,0599
USPX B.V.,UTRECHT,9660,0,Utrecht,PV26,Utrecht,0344
USTA,S-HERTOGENBOSCH,10038,0,Noord-Brabant,PV30,'s-Hertogenbosch,0796
USTUDY B.V.,S-GRAVENHAGE,5577,0,Zuid-Holland,PV28,'s-Gravenhage,0518
UT QUALITY B.V.,DORDRECHT,95772,0,Zuid-Holland,PV28,Dordrecht,0505
UTAMA PRIAKUSUMA,ROTTERDAM,2277,0,Zuid-Holland,PV28,Rotterdam,0599
UTC HR B.V.,STEIN LB,5298,0,Limburg,PV31,Stein,0971
UTICON B.V.,EINDHOVEN,231015,0,Noord-Brabant,PV30,Eindhoven,0772
UTICON INGENIEURSGROEP B.V.,EINDHOVEN,51642,0,Noord-Brabant,PV30,Eindhoven,0772
UTOPIA EXPLOITATIE B.V.,AMSTERDAM,44760,0,Noord-Holland,PV27,Amsterdam,0363
UTOPIA NEDERLAND B.V.,UTRECHT,15480,0,Utrecht,PV26,Utrecht,0344
UTOPIA NEDERLAND B.V.,UTRECHT,14460,0,Utrecht,PV26,Utrecht,0344
UTOPIA NEDERLAND B.V.,UTRECHT,41847,0,Utrecht,PV26,Utrecht,0344
UTOPIA NEDERLAND B.V.,UTRECHT,37278,0,Utrecht,PV26,Utrecht,0344
UTOPIA NEDERLAND B.V.,UTRECHT,23928,0,Utrecht,PV26,Utrecht,0344
UTRAMED B.V.,MAASTRICHT-AIRPORT,1758,0,Limburg,PV31,Beek,0888
UTRECHT CITY APARTMENTS B.V.,UTRECHT,9153,0,Utrecht,PV26,Utrecht,0344
UTRECHT CITY CONCEPTS B.V.,UTRECHT,57216,0,Utrecht,PV26,Utrecht,0344
UTRECHT VICTORIA HOTEL C.V.,UTRECHT,112530,0,Utrecht,PV26,Utrecht,0344
UTRECHTSCHE IJZERHANDEL W. PIJPER B.V.,UTRECHT,4086,0,Utrecht,PV26,Utrecht,0344
"UTRECHTSE CHRISTELIJKE OMNI VERENIGING ""DESTO""",VLEUTEN,342,0,Utrecht,PV26,Utrecht,0344
"UTRECHTSE FILM ONDERNEMING ""UFIO"" B.V.",UTRECHT,16881,0,Utrecht,PV26,Utrecht,0344
"UTRECHTSE SPORTVERENIGING ""ELINKWIJK""",UTRECHT,741,0,Utrecht,PV26,Utrecht,0344
UTRIO3 B.V.,AMSTERDAM,6105,0,Noord-Holland,PV27,Amsterdam,0363
UTS BERNARDT B.V.,ELSLOO LB,300792,0,Limburg,PV31,Stein,0971
UTS VAN DEN BERG VERHUIZINGEN B.V.,BREDA,27105,0,Noord-Brabant,PV30,Breda,0758
UTS VERKROOST NIJMEGEN B.V.,NIJMEGEN,67305,0,Gelderland,PV25,Nijmegen,0268
UTURN HAARLEM B.V.,HAARLEM,12453,0,Noord-Holland,PV27,Haarlem,0392
UW CHEF TRICHT B.V.,TRICHT,2829,0,Gelderland,PV25,West Betuwe,1960
UW HYPOTHEEKADVISEUR B.V.,NORG,1620,0,Drenthe,PV22,Noordenveld,1699
UW KAPPER B.V.,HELLEVOETSLUIS,28290,0,Zuid-Holland,PV28,Hellevoetsluis,0530
UW LESMATERIALEN B.V.,OSS,558,0,Noord-Brabant,PV30,Oss,0828
UW MAKELAARS VOOR CAMPERS B.V.,ZEEWOLDE,1992,0,Flevoland,PV24,Zeewolde,0050
UYGUR,VEENENDAAL,732,0,Utrecht,PV26,Veenendaal,0345
UYSAL,AMSTERDAM,2556,0,Noord-Holland,PV27,Amsterdam,0363
UYTDEWILLIGEN HORECA BEHEER V.O.F.,OOSTKAPELLE,7149,0,Zeeland,PV29,Veere,0717
UYTEWAAL CATERING B.V.,HOUTEN,37161,0,Utrecht,PV26,Houten,0321
UZMAN PERSONEELSDIENSTEN B.V.,S-GRAVENHAGE,9780,0,Zuid-Holland,PV28,'s-Gravenhage,0518
UZURII B.V.,OOSTZAAN,11616,0,Noord-Holland,PV27,Oostzaan,0431
V & B MAGAZIJN ONDERWIJS ROTTERDAM B.V.,SCHIEDAM,15264,0,Zuid-Holland,PV28,Schiedam,0606
V & H FLOWERS B.V.,HONSELERSDIJK,83697,0,Zuid-Holland,PV28,Westland,1783
V & H HOLDING B.V.,HONSELERSDIJK,16521,0,Zuid-Holland,PV28,Westland,1783
V HENDRIKS,BAVEL,23292,0,Noord-Brabant,PV30,Breda,0758
V KUNZ,HOEK VAN HOLLAND,16881,0,Zuid-Holland,PV28,Rotterdam,0599
V O F BOWLING EN PARTYCENTRUM PUTTER ENG,PUTTEN,22494,0,Gelderland,PV25,Putten,0273
V O F DE LA BOURSE,MAASTRICHT,43491,0,Limburg,PV31,Maastricht,0935
V O F MACHELP,KAMPEN,8448,0,Overijssel,PV23,Kampen,0166
V O F OPUS,EDE GLD,7389,0,Gelderland,PV25,Duiven,0226
V O F SLAGERIJ NIEK VAN DER VLIS,DRONTEN,444,0,Flevoland,PV24,Dronten,0303
V O F VAN DEN BROEK,PUTTEN,7344,0,Gelderland,PV25,Putten,0273
V O F ZAAL-RESTAURANT REIMINK,HEETEN,12798,0,Overijssel,PV23,Raalte,0177
V OZTURK,ZAANDAM,7413,0,Noord-Holland,PV27,Zaanstad,0479
V SPIEGELENBERG,VORDEN,8367,0,Gelderland,PV25,Bronckhorst,1876
V STINGA,HOENSBROEK,9189,0,Limburg,PV31,Heerlen,0917
V VASILEIOU,LANDGRAAF,951,0,Limburg,PV31,Landgraaf,0882
V&R ACADEMIE B.V.,MIDDELHARNIS,69333,0,Zuid-Holland,PV28,Goeree-Overflakkee,1924
V&R HOLDING B.V.,MIDDELHARNIS,42168,0,Zuid-Holland,PV28,Goeree-Overflakkee,1924
V. AARLE INTERIEURSPUITERIJ B.V.,SINT-OEDENRODE,3870,0,Noord-Brabant,PV30,Meierijstad,1948
V. SPEET METAALBEWERKING B.V.,NIEUWKOOP,10161,0,Zuid-Holland,PV28,Nieuwkoop,0569
V.B. LUU V.O.F.,APELDOORN,2562,0,Gelderland,PV25,Apeldoorn,0200
V.B. SCHOON B.V.,ALMERE,21237,0,Flevoland,PV24,Almere,0034
V.B.I. VERZEKERINGSBEHEER INTERNATIONAL B.V.,ROTTERDAM,25332,0,Zuid-Holland,PV28,Rotterdam,0599
V.C.T. CONTAINER TRANSPORT B.V.,ROZENBURG ZH,3783,0,Zuid-Holland,PV28,Rotterdam,0599
V.D.H. PRODUCTS B.V.,RODEN,116112,0,Drenthe,PV22,Noordenveld,1699
V.D.H.TRANSPORT B.V.,TIEL,63936,0,Gelderland,PV25,Tiel,0281
V.D.I. ISOLATIE B.V.,RIDDERKERK,5130,0,Zuid-Holland,PV28,Ridderkerk,0597
V.D.T. TAXI B.V.,ROTTERDAM,2826,0,Zuid-Holland,PV28,Rotterdam,0599
V.D.V. VERZEKERING B.V.,ROTTERDAM,14574,0,Zuid-Holland,PV28,Rotterdam,0599
V.H. MARKETING B.V.,NIJMEGEN,78894,0,Gelderland,PV25,Nijmegen,0268
V.H.G.C. GROEP B.V.,WEERT,7405,0,Limburg,PV31,Weert,0988
V.I.A. B.V.,AMERSFOORT,13392,0,Utrecht,PV26,Amersfoort,0307
V.I.A. PROJECT SERVICE B.V.,REEUWIJK,12372,0,Zuid-Holland,PV28,Bodegraven-Reeuwijk,1901
V.O.F AERTS,DIESSEN,12360,0,Noord-Brabant,PV30,Hilvarenbeek,0798
V.O.F AQUARIUS INTERNATIONAL TAPIJT EN MEUBELREINIGING,ZWANENBURG,10047,0,Noord-Holland,PV27,Haarlemmermeer,0394
V.O.F AUTOSCHADE IJMUIDEN,IJMUIDEN,25311,0,Noord-Holland,PV27,Velsen,0453
V.O.F BERENTSEN,LOO GLD,19587,0,Gelderland,PV25,Duiven,0226
"V.O.F BRASSERIE ""POMPA""",AMSTERDAM,23316,0,Noord-Holland,PV27,Amsterdam,0363
V.O.F BROMFIETSHANDEL SALOMONS EN SWIERTS,HOOGEVEEN,741,0,Drenthe,PV22,Hoogeveen,0118
V.O.F CAFE RESTAURANT AQUARIUS,HELLEVOETSLUIS,9063,0,Zuid-Holland,PV28,Hellevoetsluis,0530
V.O.F CHOUKRI-IMOUHDINE,UTRECHT,3005,0,Utrecht,PV26,Utrecht,0344
V.O.F COPPENS HORECA EXPLOITATIE,OISTERWIJK,1572,0,Noord-Brabant,PV30,Oisterwijk,0824
V.O.F CROISSANTERIE L'AMOUR,AMSTERDAM,30651,0,Noord-Holland,PV27,Amsterdam,0363
V.O.F DE KOPEREN BEL,ZAANDAM,39279,0,Noord-Holland,PV27,Zaanstad,0479
V.O.F DE VISSCHER HORECA,MARKEN,43155,0,Noord-Holland,PV27,Waterland,0852
V.O.F DE VRIES EN SINNEMA,STIENS,2148,0,Fryslân,PV21,Leeuwarden,0080
V.O.F EDERVEEN PARTNERS,RIJSWIJK ZH,18420,0,Zuid-Holland,PV28,Rijswijk,0603
V.O.F EFFE ANDERS,WINTERSWIJK,1905,0,Gelderland,PV25,Winterswijk,0294
V.O.F FORMOSA ARGENTIJNS RESTAURANT,AMSTERDAM,8805,0,Noord-Holland,PV27,Amsterdam,0363
V.O.F GRIEKS RESTAURANT OLYMPIA,WAALRE,10179,0,Noord-Brabant,PV30,Waalre,0866
"V.O.F GRIEKS SPECIALITEITEN RESTAURANT ""PARTHENON""",HOUTEN,3159,0,Utrecht,PV26,Houten,0321
V.O.F GRIEKS SPECIALITEITEN RESTAURANT KRETA,WADDINXVEEN,2784,0,Zuid-Holland,PV28,Waddinxveen,0627
V.O.F HABELLA JEWEL,S-GRAVENHAGE,2601,0,Zuid-Holland,PV28,'s-Gravenhage,0518
V.O.F HORECASLAGERIJ VAN DER HEIJDEN,SON EN BREUGEL,31839,0,Noord-Brabant,PV30,Son en Breugel,0848
