BEDRIJFSNAAM,VESTIGINGSPLAATS,VERSTREKT VOORSCHOT,waarsch_buitenland,provincie,provincie_code,gemeente,gemeente_code
DOLPHINS V.O.F.,BROUWERSHAVEN,7068,0,Zeeland,PV29,Schouwen-Duiveland,1676
DOMADIOS 60 B.V.,AMSTERDAM,17932,0,Noord-Holland,PV27,Amsterdam,0363
DOMANO INTERNATIONALE MODE B.V.,IJSSELSTEIN UT,5742,0,Utrecht,PV26,Rhenen,0340
DOMEIN LAURABOS B.V.,WEERT,59344,0,Limburg,PV31,Weert,0988
DOMENICO,ZEIST,1662,0,Utrecht,PV26,Zeist,0355
DOMESTIC HOTELS B.V.,UITHOORN,15978,0,Noord-Holland,PV27,Uithoorn,0451
DOMINGOS,AMSTERDAM,6196,0,Noord-Holland,PV27,Amsterdam,0363
DOMINI B.V.,HAZERSWOUDE-DORP,12418,0,Zuid-Holland,PV28,Alphen aan den Rijn,0484
DOMINO'S OSDORP B.V.,AMSTERDAM,6594,0,Noord-Holland,PV27,Amsterdam,0363
DOMINO'S RIJNSTRAAT B.V.,AMSTERDAM,2646,0,Noord-Holland,PV27,Amsterdam,0363
DOMINUS MILIEUTECHNIEK B.V.,DORDRECHT,48908,0,Zuid-Holland,PV28,Dordrecht,0505
DOMINUS NETWORKING AND CONSULTANCY B.V.,HAARLEM,5642,0,Noord-Holland,PV27,Haarlem,0392
DOMIRIUM B.V.,AMSTERDAM,19498,0,Noord-Holland,PV27,Amsterdam,0363
DOMNITA,AMSTELVEEN,6258,0,Noord-Holland,PV27,Amstelveen,0362
DOMSTAD EVENEMENTEN B.V.,UTRECHT,8188,0,Utrecht,PV26,Utrecht,0344
DOMUS B.V.,DORDRECHT,22780,0,Zuid-Holland,PV28,Dordrecht,0505
DON ADMINISTRATIE B.V.,CUIJK,52698,0,Noord-Brabant,PV30,Land van Cuijk,1982
DON CAR'MELLO V.O.F.,VALKENBURG LB,1447,0,Limburg,PV31,Valkenburg aan de Geul,0994
DON EUROPA B.V.,CUIJK,65282,0,Noord-Brabant,PV30,Land van Cuijk,1982
DON FOOD & EVENTS B.V.,OUDEWATER,3138,0,Utrecht,PV26,Oudewater,0589
DON GIOVANNI V.O.F.,VLISSINGEN,3518,0,Zeeland,PV29,Vlissingen,0718
DON QUIJOTE NEDERLAND B.V.,ROTTERDAM,4398,0,Zuid-Holland,PV28,Rotterdam,0599
DONATELLA HORECA B.V.,HAARLEM,7328,0,Noord-Holland,PV27,Haarlem,0392
DONATELLO'S MAASTRICHT V.O.F.,MAASTRICHT,3552,0,Limburg,PV31,Maastricht,0935
DONCKHUYS HORECA B.V.,DONGEN,8894,0,Noord-Brabant,PV30,Dongen,0766
DONDERS B.V.,DUIVEN,53014,0,Gelderland,PV25,Duiven,0226
DONELLI B.V.,BILTHOVEN,2942,0,Utrecht,PV26,De Bilt,0310
DONELLI SCHOENEN B.V.,UTRECHT,10694,0,Utrecht,PV26,Utrecht,0344
DONEMUS PUBLISHING B.V.,RIJSWIJK ZH,5658,0,Zuid-Holland,PV28,Rijswijk,0603
DONER KEBAB NIJMEGEN CV,NIJMEGEN,3650,0,Gelderland,PV25,Nijmegen,0268
DONG HUI V.O.F.,VLEUTEN,8652,0,Utrecht,PV26,Utrecht,0344
DONGEMOND HORECA B.V.,GEERTRUIDENBERG,55892,0,Noord-Brabant,PV30,Geertruidenberg,0779
DONGEN,ETTEN-LEUR,4320,0,Noord-Brabant,PV30,Etten-Leur,0777
DONGEN,AMSTERDAM,16244,0,Noord-Holland,PV27,Amsterdam,0363
DONGEN,DINTELOORD,308,0,Noord-Brabant,PV30,Steenbergen,0851
DONGEN,AMSTERDAM,2978,0,Noord-Holland,PV27,Amsterdam,0363
DONGEN,NUNSPEET,12098,0,Gelderland,PV25,Nunspeet,0302
DONK,PAPENDRECHT,372,0,Zuid-Holland,PV28,Papendrecht,0590
DONKER & BLOND B.V.,ETTEN-LEUR,5252,0,Noord-Brabant,PV30,Etten-Leur,0777
DONKERS,PRINSENBEEK,1210,0,Noord-Brabant,PV30,Breda,0758
DONKERS,HELMOND,454,0,Noord-Brabant,PV30,Helmond,0794
DONKERS,ASTEN,678,0,Noord-Brabant,PV30,Asten,0743
DONKERS FARM V.O.F.,DEURNE,5780,0,Noord-Brabant,PV30,Deurne,0762
DONNA FASHION B.V.,DEVENTER,332,0,Overijssel,PV23,Deventer,0150
DONNANCE V.O.F.,BORCULO,370,0,Gelderland,PV25,Berkelland,1859
DONUTS NEDERLAND V.O.F.,MAASTRICHT,1620,0,Limburg,PV31,Maastricht,0935
DOOL,ROTTERDAM,1360,0,Zuid-Holland,PV28,Rotterdam,0599
DOOL,OTTOLAND,1046,0,Zuid-Holland,PV28,Molenlanden,1978
DOOL,ROTTERDAM,4432,0,Zuid-Holland,PV28,Rotterdam,0599
DOORDUIJN SENIORENMODE B.V.,BODEGRAVEN,7566,0,Zuid-Holland,PV28,Bodegraven-Reeuwijk,1901
DOORGEDRAAID B.V.,LEIDEN,22696,0,Zuid-Holland,PV28,Leiden,0546
DOORN,PURMEREND,2680,0,Noord-Holland,PV27,Purmerend,0439
DOORN,NIEUWEGEIN,9396,0,Utrecht,PV26,Nieuwegein,0356
DOORN,LEUSDEN,2138,0,Utrecht,PV26,Leusden,0327
DOORNBOS,FINSTERWOLDE,1234,0,Groningen,PV20,Oldambt,1895
DOORNBOS BERGSCHENHOEK HANDELS EN TRANSPORTBEDRIJF B.V.,BERGSCHENHOEK,3974,0,Zuid-Holland,PV28,Lansingerland,1621
DOORNBOSCH,LEEK,1872,0,Groningen,PV20,Westerkwartier,1969
DOORNBURGH B.V.,MAARSSEN,2852,0,Utrecht,PV26,Stichtse Vecht,1904
DOORNBURGH HORECA B.V.,MAARSSEN,10312,0,Utrecht,PV26,Stichtse Vecht,1904
DOORNEKAMP,WOERDEN,618,0,Utrecht,PV26,Woerden,0632
DOORNSE NONNA B.V.,DOORN,5684,0,Utrecht,PV26,Utrechtse Heuvelrug,1581
DOORNSE ORANJERIE B.V.,DOORN,14154,0,Utrecht,PV26,Utrechtse Heuvelrug,1581
DOORNSPIJKSE SPORTVERENIGING D.S.V. '61,DOORNSPIJK,1324,0,Gelderland,PV25,Elburg,0230
DOORNWAARD,ELBURG,2770,0,Gelderland,PV25,Elburg,0230
DOORTEN,WITTEVEEN,982,0,Drenthe,PV22,Midden-Drenthe,1731
DOP & DOP CONSULTANCY B.V.,ROTTERDAM,2444,0,Zuid-Holland,PV28,Rotterdam,0599
DOPE B.V.,AMSTERDAM,3184,0,Noord-Holland,PV27,Amsterdam,0363
DOPMEIJER,ENSCHEDE,544,0,Overijssel,PV23,Enschede,0153
DOPPEN,GROENLO,370,0,Gelderland,PV25,Oost Gelre,1586
DOPPENBERG,ALPHEN AAN DEN RIJN,5024,0,Zuid-Holland,PV28,Alphen aan den Rijn,0484
DOPPIO ESPRESSO BUSINESS SERVICES B.V.,JOURE,1432,0,Fryslân,PV21,De Fryske Marren,1940
DOPPIO ESPRESSO CAPELLE AAN DEN IJSSEL B.V.,CAPELLE AAN DEN IJSSEL,6982,0,Zuid-Holland,PV28,Capelle aan den IJssel,0502
DOPPIO ESPRESSO FRANCHISE B.V.,JOURE,14968,0,Fryslân,PV21,De Fryske Marren,1940
DOPPIO ESPRESSO GRONINGEN B.V.,GRONINGEN,46052,0,Groningen,PV20,Groningen,0014
DOPPIO ESPRESSO MAASSLUIS B.V.,MAASSLUIS,4494,0,Zuid-Holland,PV28,Maassluis,0556
DORDTSE BAZAR VERHUUR V.O.F.,ROTTERDAM,9628,0,Zuid-Holland,PV28,Rotterdam,0599
DOREIN B.V.,TUBBERGEN,14434,0,Overijssel,PV23,Tubbergen,0183
DOREMALEN,MAASTRICHT,7298,0,Limburg,PV31,Maastricht,0935
DOREN,PANNINGEN,1258,0,Limburg,PV31,Peel en Maas,1894
DOREN,APELDOORN,1290,0,Gelderland,PV25,Apeldoorn,0200
DORGELO,EMMEN,3658,0,Drenthe,PV22,Emmen,0114
DORHOUT MEES B.V.,BIDDINGHUIZEN,129216,0,Flevoland,PV24,Dronten,0303
DORIENWORKS B.V.,DRUTEN,11094,0,Gelderland,PV25,Druten,0225
DORIGO-ROSBAG B.V.,DUIVEN,5674,0,Gelderland,PV25,Duiven,0226
DORIVIT B.V.,ALMERE,37588,0,Flevoland,PV24,Almere,0034
DORMBEN HOTEL THE HAGUE OPCO B.V.,S-GRAVENHAGE,28976,0,Zuid-Holland,PV28,'s-Gravenhage,0518
DORMIE B.V.,LAREN NH,11472,0,Noord-Holland,PV27,Laren,0417
DORP,AMSTERDAM,14018,0,Noord-Holland,PV27,Amsterdam,0363
DORPER FRITURE B.V.,HELDEN,1788,0,Limburg,PV31,Peel en Maas,1894
DORPMANS,ROTTERDAM,1416,0,Zuid-Holland,PV28,Rotterdam,0599
DORPSCOOPERATIE HEIDE U.A.,HEIDE,364,0,Limburg,PV31,Venray,0984
DORPSHERBERG DE ROSKAM B.V.,NUNSPEET,34306,0,Gelderland,PV25,Nunspeet,0302
DORPSHERBERG PARKEER B.V.,OISTERWIJK,8642,0,Noord-Brabant,PV30,Oisterwijk,0824
DORPSHUIS DE POORT B.V.,VUREN,6808,0,Gelderland,PV25,West Betuwe,1960
DORPSHUISCENTRUM DE AKKERSCHANS B.V.,BAD NIEUWESCHANS,1418,0,Groningen,PV20,Oldambt,1895
DORPSLOKAAL KROMHOUT B.V.,BRUMMEN,14142,0,Gelderland,PV25,Brummen,0213
DORPSZICHT B.V.,CALLANTSOOG,17452,0,Noord-Holland,PV27,Schagen,0441
DORSSER,SWIFTERBANT,3386,0,Flevoland,PV24,Dronten,0303
DORST,WOUW,1238,0,Noord-Brabant,PV30,Roosendaal,1674
DORSTHUYS DEMMERS B.V.,BAARN,15658,0,Utrecht,PV26,Baarn,0308
DOSCA HUIDENHANDEL B.V.,OUDENBOSCH,45398,0,Noord-Brabant,PV30,Halderberge,1655
DOSIGN ACADEMY B.V.,ROTTERDAM,2708,0,Zuid-Holland,PV28,Rotterdam,0599
DOSIGN CONSULTANTS B.V.,ROTTERDAM,18098,0,Zuid-Holland,PV28,Rotterdam,0599
DOSIGN ENGINEERING B.V.,ROTTERDAM,37610,0,Zuid-Holland,PV28,Rotterdam,0599
DOSIGN ENGINEERING B.V.,ROTTERDAM,14752,0,Zuid-Holland,PV28,Rotterdam,0599
DOSIGN INTERNATIONAL B.V.,ROTTERDAM,990,0,Zuid-Holland,PV28,Rotterdam,0599
DOSIGN PROJECTS B.V.,ROTTERDAM,23896,0,Zuid-Holland,PV28,Rotterdam,0599
DOSIGN STAFFING B.V.,ROTTERDAM,80310,0,Zuid-Holland,PV28,Rotterdam,0599
DOSIGN STUDENTS B.V.,ENSCHEDE,1484,0,Overijssel,PV23,Enschede,0153
DOSIGN TRAINEES B.V.,ROTTERDAM,49096,0,Zuid-Holland,PV28,Rotterdam,0599
DOST,STEENWIJK,2972,0,Overijssel,PV23,Steenwijkerland,1708
DOST,TILBURG,2700,0,Noord-Brabant,PV30,Tilburg,0855
DOT COM SCHOOL B.V.,ZEEWOLDE,8914,0,Flevoland,PV24,Zeewolde,0050
DOUBBLE U HOSTESSES & CREW B.V.,GRONINGEN,11060,0,Groningen,PV20,Groningen,0014
DOUBLE A EXPLOITATIE B.V.,GRONINGEN,17838,0,Groningen,PV20,Groningen,0014
DOUBLE DUTCH KIDSWEAR,EINDHOVEN,12142,0,Noord-Brabant,PV30,Eindhoven,0772
DOUBLE HAPPINESS B.V.,AMSTERDAM,10822,0,Noord-Holland,PV27,Amsterdam,0363
DOUBLE S TELECOM,ROTTERDAM,1536,0,Zuid-Holland,PV28,Rotterdam,0599
DOUBLE TEN B.V.,S-GRAVENHAGE,2764,0,Zuid-Holland,PV28,'s-Gravenhage,0518
D'OUDE BRANDWEER EXPLOITATIE B.V.,GRONINGEN,5428,0,Groningen,PV20,Groningen,0014
D'OUDE MORSCH B.V.,LEIDEN,4662,0,Zuid-Holland,PV28,Leiden,0546
DOUDOUH,UITHOORN,11740,0,Noord-Holland,PV27,Uithoorn,0451
DOUGLAS,AMSTERDAM,1816,0,Noord-Holland,PV27,Amsterdam,0363
DOUMA,MAARSSEN,1264,0,Utrecht,PV26,Stichtse Vecht,1904
DOUSKAS,OUD-BEIJERLAND,4588,0,Zuid-Holland,PV28,Hoeksche Waard,1963
DOUVEN,BEEK LB,468,0,Limburg,PV31,Beek,0888
DOUVEN VERHUUR B.V.,WEERT,6222,0,Limburg,PV31,Weert,0988
DOV MELO B.V.,AMSTERDAM,9690,0,Noord-Holland,PV27,Amsterdam,0363
DOVILO B.V.,CAPELLE AAN DEN IJSSEL,27106,0,Zuid-Holland,PV28,Capelle aan den IJssel,0502
DOWN TOWN NIJMEGEN B.V.,NIJMEGEN,13408,0,Gelderland,PV25,Nijmegen,0268
DOWN TOWN RENESSE V.O.F.,RENESSE,1932,0,Zeeland,PV29,Schouwen-Duiveland,1676
DOWN TOWN V.O.F.,VAALS,6618,0,Limburg,PV31,Vaals,0981
DOWN UNDER HORECA EN RECREATIE B.V.,NIEUWEGEIN,9762,0,Utrecht,PV26,Nieuwegein,0356
DOWN UNDER HORECAEXPLOITATIE B.V.,NIEUWEGEIN,30360,0,Utrecht,PV26,Nieuwegein,0356
DOWNTOWN B.V.,AMSTERDAM,21306,0,Noord-Holland,PV27,Amsterdam,0363
DOWNTOWN BOUTIQUE HOTEL B.V.,AMSTERDAM,1574,0,Noord-Holland,PV27,Amsterdam,0363
DOZO DEN HAAG B.V.,S-GRAVENHAGE,70190,0,Zuid-Holland,PV28,'s-Gravenhage,0518
DP INSTORE RETAIL B.V.,AMERSFOORT,12482,0,Utrecht,PV26,Amersfoort,0307
DP TEAM AMSTERDAM ZUIDOOST B.V.,AMSTERDAM,13504,0,Noord-Holland,PV27,Amsterdam,0363
DPH HOPPENER,MAASMECHELEN,21922,1,,,,
DPH PERSONEELSDIENSTEN B.V.,PEIZE,37204,0,Drenthe,PV22,Noordenveld,1699
DPS COPYNET BREDA B.V.,BREDA,9670,0,Noord-Brabant,PV30,Breda,0758
DPS MEDIA B.V.,ZEVENBERGEN,10858,0,Noord-Brabant,PV30,Moerdijk,1709
DQ JOSE B.V.,ARNHEM,1668,0,Gelderland,PV25,Arnhem,0202
DR MARTENS AIRWAIR NETHERLANDS B.V.,AMSTERDAM,68782,0,Noord-Holland,PV27,Amsterdam,0363
DR. FREEZE B.V.,ARNHEM,582,0,Gelderland,PV25,Arnhem,0202
DR. FREEZE UTRECHT B.V.,UTRECHT,714,0,Utrecht,PV26,Utrecht,0344
DR. G.J. VAN HOIJTEMA STICHTING,ENSCHEDE,2562,0,Overijssel,PV23,Enschede,0153
DR. KOLBACH B.V.,HEERLEN,6526,0,Limburg,PV31,Heerlen,0917
DR. TEN B.V.,WEZEP,4874,0,Gelderland,PV25,Oldebroek,0269
DR. WATSON B.V.,LEEUWARDEN,5536,0,Fryslân,PV21,Leeuwarden,0080
DR. WOOOW! B.V.,ROTTERDAM,13068,0,Zuid-Holland,PV28,Rotterdam,0599
DRAAIJER,APELDOORN,2504,0,Gelderland,PV25,Apeldoorn,0200
DRACHTSTER LAWN TENNIS CLUB (D.L.T.C.),DRACHTEN,3898,0,Fryslân,PV21,Smallingerland,0090
DRAGEE B.V.,BREDA,39892,0,Noord-Brabant,PV30,Breda,0758
DRAGON BEHEER B.V.,KAMPEN,3526,0,Overijssel,PV23,Kampen,0166
DRAGON CHEN B.V.,PAPENDRECHT,15310,0,Zuid-Holland,PV28,Papendrecht,0590
DRAGONFLY LELYSTAD V.O.F.,LELYSTAD,11060,0,Flevoland,PV24,Lelystad,0995
DRAGON-I AMSTERDAM B.V.,VOLENDAM,3920,0,Noord-Holland,PV27,Edam-Volendam,0385
DRAGON-I LOUNGE RESTAURANT B.V.,UTRECHT,7274,0,Utrecht,PV26,Utrecht,0344
DRAINVAST B.V.,KLEIN ZUNDERT,5236,0,Noord-Brabant,PV30,Zundert,0879
DRAKE'S BEHEER B.V.,AMSTERDAM,2324,0,Noord-Holland,PV27,Amsterdam,0363
DRALINE B.V.,NEDERWEERT,21592,0,Limburg,PV31,Nederweert,0946
DRANK- & SPIJSLOK. LUST ALEXANDERPOLDER B.V.,ROTTERDAM,9622,0,Zuid-Holland,PV28,Rotterdam,0599
DRANKEN SERVICE ANDRE KNOL B.V.,ALMELO,10772,0,Overijssel,PV23,Almelo,0141
DRANKENGILDE B.V.,GRONINGEN,4030,0,Groningen,PV20,Groningen,0014
DRANKENGROOTHANDEL BOONEKAMP B.V.,LEIDEN,47100,0,Zuid-Holland,PV28,Leiden,0546
DRANKENGROOTHANDEL ROSINK V.O.F.,ENTER,2718,0,Overijssel,PV23,Wierden,0189
DRANKENGROOTHANDEL SCHEERDER B.V.,AMERSFOORT,84382,0,Utrecht,PV26,Amersfoort,0307
DRANKENHANDEL ALBERT SCHUERMANS B.V.,DONGEN,7488,0,Noord-Brabant,PV30,Dongen,0766
DRANKENHANDEL JANSON B.V.,VLAARDINGEN,15728,0,Zuid-Holland,PV28,Vlaardingen,0622
DRANKENHANDEL JOHN VAN PAS B.V.,KAATSHEUVEL,1744,0,Noord-Brabant,PV30,Loon op Zand,0809
DRANKENHANDEL MULCO B.V.,HARMELEN,29446,0,Utrecht,PV26,Woerden,0632
DRANKENHANDEL NECTAR B.V.,UTRECHT,23056,0,Utrecht,PV26,Utrecht,0344
DRANKENHANDEL NICO ELINGS B.V.,DIESSEN,36864,0,Noord-Brabant,PV30,Hilvarenbeek,0798
DRANKENHANDEL PLUYM B.V.,TERNEUZEN,36706,0,Zeeland,PV29,Terneuzen,0715
DRANKENHANDEL RUUD VAN MEERENDONK BV,TILBURG,14964,0,Noord-Brabant,PV30,Tilburg,0855
DRANKENHANDEL VAN DORST B.V.,ROOSENDAAL,9334,0,Noord-Brabant,PV30,Roosendaal,1674
DRANKENHANDEL VEELERS B.V.,VASSE,6788,0,Overijssel,PV23,Tubbergen,0183
DRANKENHANDEL WALTHER DE LOUW EN ZN. B.V.,WAALWIJK,11032,0,Noord-Brabant,PV30,Waalwijk,0867
DRANKENHANDEL WIJNHUIS KORBELD B.V.,RAALTE,8304,0,Overijssel,PV23,Raalte,0177
DREAM HOTEL B.V.,AMSTERDAM,20576,0,Noord-Holland,PV27,Amsterdam,0363
DREAMCATCH B.V.,HAARLEM,20178,0,Noord-Holland,PV27,Haarlem,0392
DREAMLINES NETHERLANDS B.V.,AMSTERDAM,24134,0,Noord-Holland,PV27,Amsterdam,0363
DREAMS GELDERMAN B.V.,ENSCHEDE,9162,0,Overijssel,PV23,Enschede,0153
DRECHT,AMSTERDAM,722,0,Noord-Holland,PV27,Amsterdam,0363
DRECHTSTEDEN GERECHTSDEURWAARDERS B.V.,DORDRECHT,12430,0,Zuid-Holland,PV28,Dordrecht,0505
DREESDE,AMSTERDAM,5076,0,Noord-Holland,PV27,Amsterdam,0363
D-REIZEN ONLINE B.V.,S-HERTOGENBOSCH,110614,0,Noord-Brabant,PV30,'s-Hertogenbosch,0796
D-REIZEN RETAIL B.V.,S-HERTOGENBOSCH,470076,0,Noord-Brabant,PV30,'s-Hertogenbosch,0796
DRENTH VERHUIZINGEN B.V.,NIEUWERSLUIS,6832,0,Utrecht,PV26,Stichtse Vecht,1904
DRENTHE TOURS HOLDING B.V.,ASSEN,47390,0,Drenthe,PV22,Assen,0106
DRENTSCHE GOLF & COUNTRY CLUB B.V.,ZEIJERVEEN,17694,0,Drenthe,PV22,Assen,0106
DRENTSCHE GOLF HORECA (DGH) B.V.,ZEIJERVEEN,10322,0,Drenthe,PV22,Assen,0106
DRENTSE AA B.V.,SCHIPBORG,20358,0,Drenthe,PV22,Aa en Hunze,1680
DRENTSE VLEESWAREN MERSMAN B.V.,GEESBRUG,1068,0,Drenthe,PV22,Coevorden,0109
DRESSLABELS B.V.,DE RIJP,740,0,Noord-Holland,PV27,Alkmaar,0361
DRESSUURSTAL NIJPJES V.O.F.,MIDDELBURG,874,0,Zeeland,PV29,Middelburg,0687
DRESSUURSTAL SCHREVEN B.V.,WEERT,4494,0,Limburg,PV31,Weert,0988
DRIE KLEINE HUISJES B.V.,ELST GLD,3920,0,Utrecht,PV26,Rhenen,0340
DRIEBA HORECA B.V.,HILVERSUM,28662,0,Noord-Holland,PV27,Hilversum,0402
DRIEBIT B.V.,AMSTERDAM,18698,0,Noord-Holland,PV27,Amsterdam,0363
DRIEHOEK VERVOER B.V.,UTRECHT,2520,0,Utrecht,PV26,Utrecht,0344
DRIEHUIS,HEYTHUYSEN,2894,0,Limburg,PV31,Leudal,1640
DRIEL,LEUNEN,2540,0,Limburg,PV31,Venray,0984
DRIEMIN MEUBELEN B.V.,AMSTERDAM,10880,0,Noord-Holland,PV27,Amsterdam,0363
DRIES,GRONINGEN,2524,0,Groningen,PV20,Groningen,0014
DRIES,UITHUIZEN,610,0,Groningen,PV20,Het Hogeland,1966
DRIESEN,LELYSTAD,5158,0,Flevoland,PV24,Lelystad,0995
DRIESSEN,HELMOND,402,0,Noord-Brabant,PV30,Helmond,0794
DRIESSEN,NIEUWE NIEDORP,16730,0,Noord-Holland,PV27,Hollands Kroon,1911
DRIESSEN AUTO XV B.V.,EINDHOVEN,36732,0,Noord-Brabant,PV30,Eindhoven,0772
DRIESSEN AUTOSCHADE B.V..,EINDHOVEN,52068,0,Noord-Brabant,PV30,Eindhoven,0772
DRIESSEN B.V.,HILVERSUM,8284,0,Noord-Holland,PV27,Hilversum,0402
DRIESSEN DRESSAGE HORSES B.V.,HETEREN,8762,0,Gelderland,PV25,Overbetuwe,1734
DRIESSEN KOOKSTUDIO B.V.,NIEUWEGEIN,2706,0,Utrecht,PV26,Nieuwegein,0356
DRIESSEN RESTAURANTS B.V.,ELST GLD,47236,0,Utrecht,PV26,Rhenen,0340
DRIESSEN RESTAURANTS B.V.,ELST GLD,10976,0,Utrecht,PV26,Rhenen,0340
DRIESTEN,WIJCHEN,1294,0,Gelderland,PV25,Wijchen,0296
DRIETOUR REIZEN B.V.,ALPHEN AAN DEN RIJN,4426,0,Zuid-Holland,PV28,Alphen aan den Rijn,0484
DRIEVELD B.V.,WOUW,1194,0,Noord-Brabant,PV30,Roosendaal,1674
DRIEWEBSHOP B.V.,AMSTERDAM,1504,0,Noord-Holland,PV27,Amsterdam,0363
DRIEZEEG VOF,BERLICUM NB,4696,0,Noord-Brabant,PV30,Land van Cuijk,1982
DRIFT,KOUDEKERK AAN DEN RIJN,2598,0,Zuid-Holland,PV28,Alphen aan den Rijn,0484
DRIFT,ENKHUIZEN,650,0,Noord-Holland,PV27,Enkhuizen,0388
DRIFT OM TE DANSEN B.V.,NIJMEGEN,12250,0,Gelderland,PV25,Nijmegen,0268
DRILLMASTERS B.V.,MAASTRICHT,27506,0,Limburg,PV31,Maastricht,0935
DRINK EN EETLOKAAL DE STRAATWEG B.V.,UTRECHT,19586,0,Utrecht,PV26,Utrecht,0344
DRINK EN EETLOKAAL PROEFVERLOF B.V.,LEEUWARDEN,2850,0,Fryslân,PV21,Leeuwarden,0080
DRINKERS PUB B.V.,EINDHOVEN,16902,0,Noord-Brabant,PV30,Eindhoven,0772
DRINXX GROOTHANDEL B.V.,NOORDWIJK ZH,14210,0,Zuid-Holland,PV28,Noordwijk,0575
DRIVE & CARE B.V.,AMSTELVEEN,8326,0,Noord-Holland,PV27,Amstelveen,0362
DRIVE WE GO B.V.,VEGHEL,2620,0,Noord-Brabant,PV30,Meierijstad,1948
DRIVER MEDIA B.V.,WORMERVEER,1580,0,Noord-Holland,PV27,Zaanstad,0479
DRIVETEQ CARDANAS SERVICE B.V.,BARENDRECHT,10536,0,Zuid-Holland,PV28,Barendrecht,0489
DRIVING 4 U B.V.,AMSTERDAM,3800,0,Noord-Holland,PV27,Amsterdam,0363
DRIVING SAFE & FUN B.V.,NUENEN,13736,0,Noord-Brabant,PV30,"Nuenen, Gerwen en Nederwetten",0820
DROBA HORECA V.O.F.,JOURE,8290,0,Fryslân,PV21,De Fryske Marren,1940
DROGISTERIJ BANKASTRAAT B.V.,S-GRAVENHAGE,2790,0,Zuid-Holland,PV28,'s-Gravenhage,0518
DROGISTERIJ PARFUMERIE BUBBLES CRIMPENHOF B.V.,KRIMPEN AAN DEN IJSSEL,2544,0,Zuid-Holland,PV28,Krimpen aan den IJssel,0542
DROGISTERIJ VAN MARWIJK V.O.F.,NIJMEGEN,2304,0,Gelderland,PV25,Nijmegen,0268
DROGISTERIJ WITTE B.V.,SLUIS,20084,0,Zeeland,PV29,Sluis,1714
DROGISTERIJ.NET B.V.,MIDDELHARNIS,61326,0,Zuid-Holland,PV28,Goeree-Overflakkee,1924
DRONKERS,RHOON,2604,0,Zuid-Holland,PV28,Albrandswaard,0613
DRONTMANN DAG & NACHT B.V.,LEEUWARDEN,1174,0,Fryslân,PV21,Leeuwarden,0080
DROOG B.V.,AMSTERDAM,11590,0,Noord-Holland,PV27,Amsterdam,0363
DROOM BEUNINGEN B.V.,BEUNINGEN GLD,7482,0,Gelderland,PV25,Beuningen,0209
DROOMLAND B.V.,EINDHOVEN,1450,0,Noord-Brabant,PV30,Eindhoven,0772
DROPANDGO V.O.F.,AMSTERDAM,4620,0,Noord-Holland,PV27,Amsterdam,0363
DROPOUTS B.V.,AMSTERDAM,7218,0,Noord-Holland,PV27,Amsterdam,0363
DROST,OLDENZAAL,2038,0,Overijssel,PV23,Oldenzaal,0173
DROST,ALMERE,1438,0,Flevoland,PV24,Almere,0034
DROSTE ELEKTRO B.V.,TOLKAMER,101830,0,Gelderland,PV25,Zevenaar,0299
DROSTE'S HOTEL & RESTAURANT B.V.,TUBBERGEN,26672,0,Overijssel,PV23,Tubbergen,0183
DROUWENERZAND ATTRACTIEPARK B.V.,DROUWEN,66036,0,Drenthe,PV22,Borger-Odoorn,1681
DRU INDUSTRIEPARK HORECA B.V.,ULFT,36586,0,Gelderland,PV25,Oude IJsselstreek,1509
DRUIJFF,WOUDENBERG,1934,0,Utrecht,PV26,Woudenberg,0351
DRUIS B.V.,AMSTERDAM,1182,0,Noord-Holland,PV27,Amsterdam,0363
DRUIVEN B.V.,AMSTERDAM,3988,0,Noord-Holland,PV27,Amsterdam,0363
DRUKKERIJ / UITGEVERIJ VAN WIJK OOSTZAAN B.V.,OOSTZAAN,6700,0,Noord-Holland,PV27,Oostzaan,0431
DRUKKERIJ CEES BADOUX B.V.,HOUTEN,12522,0,Utrecht,PV26,Houten,0321
DRUKKERIJ COMPRINT B.V.,KOLHAM,9306,0,Groningen,PV20,Midden-Groningen,1952
DRUKKERIJ DE BINK B.V.,LEIDEN,60510,0,Zuid-Holland,PV28,Leiden,0546
DRUKKERIJ DE WAARD VOF,SLIEDRECHT,734,0,Zuid-Holland,PV28,Sliedrecht,0610
DRUKKERIJ E.P.A.VAN DE GEER B.V.,AMSTERDAM,5252,0,Noord-Holland,PV27,Amsterdam,0363
DRUKKERIJ EXCELSIOR B.V.,S-GRAVENHAGE,4590,0,Zuid-Holland,PV28,'s-Gravenhage,0518
DRUKKERIJ HOLLAND B.V.,ALPHEN AAN DEN RIJN,9126,0,Zuid-Holland,PV28,Alphen aan den Rijn,0484
DRUKKERIJ IMPRESSED B.V.,PIJNACKER,12662,0,Zuid-Holland,PV28,Pijnacker-Nootdorp,1926
DRUKKERIJ MEULENBERG B.V.,MIDDELBURG,5036,0,Zeeland,PV29,Middelburg,0687
DRUKKERIJ TEUNISSEN B.V.,AMSTERDAM,2334,0,Noord-Holland,PV27,Amsterdam,0363
DRUKKERIJ VELTMANN B.V.,ENSCHEDE,9136,0,Overijssel,PV23,Enschede,0153
DRUKKERIJ VORSSELMANS B.V.,ZUNDERT,14882,0,Noord-Brabant,PV30,Zundert,0879
